Time,Pitch,SetPitch,ControlSignal,Kp,1/Ti,Td,UPRIGHT
127.591,180.19,180.0,33.31,12.0,3.0,0.04,180.6
127.691,180.49,180.0,29.21,12.0,3.0,0.04,180.6
127.791,181.21,180.0,18.22,12.0,3.0,0.04,180.6
127.893,181.25,180.6,24.09,12.0,3.0,0.04,180.6
127.992,181.34,180.6,19.6,12.0,3.0,0.04,180.6
128.091,181.17,180.6,21.33,12.0,3.0,0.04,180.6
128.194,181.14,180.6,17.37,12.0,3.0,0.04,180.6
128.294,181.2,180.6,14.52,12.0,3.0,0.04,180.6
128.397,181.27,180.6,13.11,12.0,3.0,0.04,180.6
128.56,181.31,180.6,7.27,12.0,3.0,0.04,180.6
128.641,181.68,180.6,0.2,12.0,3.0,0.04,180.6
128.692,181.06,180.6,9.79,12.0,3.0,0.04,180.6
129.048,180.67,180.6,8.41,12.0,3.0,0.04,180.6
129.048,180.48,180.6,13.58,12.0,3.0,0.04,180.6
129.049,180.82,180.6,5.39,12.0,3.0,0.04,180.6
129.091,182.48,180.6,-22.19,12.0,3.0,0.04,180.6
129.256,187.05,180.6,-98.78,12.0,3.0,0.04,180.6
129.293,185.85,180.6,-75.93,12.0,3.0,0.04,180.6
129.392,181.12,180.6,-32.7,12.0,3.0,0.04,180.6
129.493,173.37,180.6,95.91,12.0,3.0,0.04,180.6
129.593,177.04,180.6,19.24,12.0,3.0,0.04,180.6
129.693,179.4,180.6,10.26,12.0,3.0,0.04,180.6
129.793,180.54,180.6,-2.47,12.0,3.0,0.04,180.6
129.893,180.6,180.6,6.82,12.0,3.0,0.04,180.6
129.994,177.6,180.6,51.88,12.0,3.0,0.04,180.6
130.094,176.69,180.6,59.34,12.0,3.0,0.04,180.6
130.192,181.76,180.6,-6.12,12.0,3.0,0.04,180.6
130.292,183.31,180.6,-3.9,12.0,3.0,0.04,180.6
130.393,182.7,180.6,-17.02,12.0,3.0,0.04,180.6
130.493,184.45,180.6,-56.36,12.0,3.0,0.04,180.6
130.626,186.26,180.6,-86.84,12.0,3.0,0.04,180.6
130.692,179.37,180.6,27.2,12.0,3.0,0.04,180.6
130.793,174.33,180.6,50.96,12.0,3.0,0.04,180.6
130.931,178.51,180.6,11.74,12.0,3.0,0.04,180.6
131.119,179.81,180.6,13.91,12.0,3.0,0.04,180.6
131.12,178.42,180.6,42.08,12.0,3.0,0.04,180.6
131.193,178.58,180.6,40.56,12.0,3.0,0.04,180.6
131.293,181.55,180.6,0.07,12.0,3.0,0.04,180.6
131.393,182.98,180.6,-17.76,12.0,3.0,0.04,180.6
131.492,185.09,180.6,-56.95,12.0,3.0,0.04,180.6
131.592,180.73,180.6,9.5,12.0,3.0,0.04,180.6
131.696,179.12,180.6,15.92,12.0,3.0,0.04,180.6
131.795,177.98,180.6,34.1,12.0,3.0,0.04,180.6
131.893,178.19,180.6,37.34,12.0,3.0,0.04,180.6
131.993,179.2,180.6,31.38,12.0,3.0,0.04,180.6
132.093,181.77,180.6,-3.58,12.0,3.0,0.04,180.6
132.193,182.74,180.6,-12.21,12.0,3.0,0.04,180.6
132.293,184.5,180.6,-51.49,12.0,3.0,0.04,180.6
132.4,185.3,180.6,-58.37,12.0,3.0,0.04,180.6
132.494,180.08,180.6,0.67,12.0,3.0,0.04,180.6
132.594,177.42,180.6,27.69,12.0,3.0,0.04,180.6
132.695,176.64,180.6,48.54,12.0,3.0,0.04,180.6
132.84,176.68,180.6,61.05,12.0,3.0,0.04,180.6
132.943,180.35,180.6,9.58,12.0,3.0,0.04,180.6
132.996,182.04,180.6,4.2,12.0,3.0,0.04,180.6
133.147,181.2,180.6,11.26,12.0,3.0,0.04,180.6
133.193,180.72,180.6,11.35,12.0,3.0,0.04,180.6
133.293,181.44,180.6,-2.93,12.0,3.0,0.04,180.6
133.393,183.62,180.6,-41.12,12.0,3.0,0.04,180.6
133.496,185.65,180.6,-65.14,12.0,3.0,0.04,180.6
133.593,180.1,180.6,1.94,12.0,3.0,0.04,180.6
133.693,180.66,180.6,-24.87,12.0,3.0,0.04,180.6
133.793,182.64,180.6,-50.19,12.0,3.0,0.04,180.6
133.893,181.51,180.6,-29.01,12.0,3.0,0.04,180.6
133.993,177.54,180.6,22.98,12.0,3.0,0.04,180.6
134.093,176.69,180.6,34.79,12.0,3.0,0.04,180.6
134.193,176.27,180.6,55.58,12.0,3.0,0.04,180.6
134.293,179.37,180.6,18.14,12.0,3.0,0.04,180.6
134.393,181.54,180.6,-0.57,12.0,3.0,0.04,180.6
134.493,180.46,180.6,19.83,12.0,3.0,0.04,180.6
134.594,179.81,180.6,26.31,12.0,3.0,0.04,180.6
134.694,179.57,180.6,30.75,12.0,3.0,0.04,180.6
134.794,179.87,180.6,28.83,12.0,3.0,0.04,180.6
134.994,180.79,180.6,16.75,12.0,3.0,0.04,180.6
134.995,182.89,180.6,-22.7,12.0,3.0,0.04,180.6
135.198,187.15,180.6,-90.6,12.0,3.0,0.04,180.6
135.198,183.29,180.6,-17.66,12.0,3.0,0.04,180.6
135.292,177.9,180.6,34.36,12.0,3.0,0.04,180.6
135.399,176.81,180.6,45.0,12.0,3.0,0.04,180.6
135.505,178.65,180.6,22.37,12.0,3.0,0.04,180.6
135.598,179.71,180.6,18.69,12.0,3.0,0.04,180.6
135.692,179.97,180.6,24.13,12.0,3.0,0.04,180.6
135.803,180.33,180.6,19.27,12.0,3.0,0.04,180.6
135.906,180.78,180.6,13.84,12.0,3.0,0.04,180.6
136.001,181.42,180.6,3.41,12.0,3.0,0.04,180.6
136.092,182.83,180.6,-19.57,12.0,3.0,0.04,180.6
136.194,183.34,180.6,-33.94,12.0,3.0,0.04,180.6
136.293,184.35,180.6,-56.24,12.0,3.0,0.04,180.6
136.393,181.5,180.6,-14.19,12.0,3.0,0.04,180.6
136.493,178.94,180.6,5.15,12.0,3.0,0.04,180.6
136.593,176.39,180.6,53.57,12.0,3.0,0.04,180.6
136.693,174.96,180.6,70.4,12.0,3.0,0.04,180.6
136.834,180.86,180.6,-0.74,12.0,3.0,0.04,180.6
136.936,183.24,180.6,-13.94,12.0,3.0,0.04,180.6
136.993,179.55,180.6,38.96,12.0,3.0,0.04,180.6
137.092,176.72,180.6,79.84,12.0,3.0,0.04,180.6
137.193,181.96,180.6,-10.79,12.0,3.0,0.04,180.6
137.293,183.74,180.6,-19.2,12.0,3.0,0.04,180.6
137.393,184.12,180.6,-40.64,12.0,3.0,0.04,180.6
137.519,187.55,180.6,-109.69,12.0,3.0,0.04,180.6
137.593,184.76,180.6,-63.23,12.0,3.0,0.04,180.6
137.697,172.13,180.6,125.33,12.0,3.0,0.04,180.6
137.793,176.19,180.6,30.05,12.0,3.0,0.04,180.6
137.892,180.58,180.6,-5.11,12.0,3.0,0.04,180.6
137.993,180.23,180.6,12.2,12.0,3.0,0.04,180.6
138.093,179.39,180.6,23.08,12.0,3.0,0.04,180.6
138.193,178.7,180.6,36.37,12.0,3.0,0.04,180.6
138.293,178.1,180.6,47.91,12.0,3.0,0.04,180.6
138.393,180.5,180.6,12.96,12.0,3.0,0.04,180.6
138.493,184.2,180.6,-23.9,12.0,3.0,0.04,180.6
138.592,186.3,180.6,-77.5,12.0,3.0,0.04,180.6
138.692,184.0,180.6,-39.73,12.0,3.0,0.04,180.6
138.882,181.0,180.6,-16.71,12.0,3.0,0.04,180.6
138.893,180.0,180.6,-15.93,12.0,3.0,0.04,180.6
139.088,180.61,180.6,-19.94,12.0,3.0,0.04,180.6
139.093,180.85,180.6,-26.73,12.0,3.0,0.04,180.6
139.193,181.72,180.6,-35.99,12.0,3.0,0.04,180.6
139.292,181.32,180.6,-33.82,12.0,3.0,0.04,180.6
139.391,180.79,180.6,-29.41,12.0,3.0,0.04,180.6
139.494,180.52,180.6,-27.13,12.0,3.0,0.04,180.6
139.593,180.19,180.6,-21.17,12.0,3.0,0.04,180.6
139.694,180.02,180.6,-17.25,12.0,3.0,0.04,180.6
139.793,180.94,180.6,-32.94,12.0,3.0,0.04,180.6
139.895,181.71,180.6,-40.45,12.0,3.0,0.04,180.6
139.993,179.89,180.6,-14.74,12.0,3.0,0.04,180.6
140.094,178.78,180.6,0.65,12.0,3.0,0.04,180.6
140.193,178.38,180.6,12.27,12.0,3.0,0.04,180.6
140.293,177.39,180.6,36.21,12.0,3.0,0.04,180.6
140.393,177.13,180.6,48.99,12.0,3.0,0.04,180.6
140.493,177.82,180.6,50.7,12.0,3.0,0.04,180.6
140.593,180.95,180.6,8.15,12.0,3.0,0.04,180.6
140.724,182.03,180.6,0.04,12.0,3.0,0.04,180.6
140.93,181.22,180.6,15.79,12.0,3.0,0.04,180.6
140.931,181.44,180.6,-1.59,12.0,3.0,0.04,180.6
140.992,183.36,180.6,-40.09,12.0,3.0,0.04,180.6
141.092,187.06,180.6,-96.75,12.0,3.0,0.04,180.6
141.194,184.5,180.6,-40.66,12.0,3.0,0.04,180.6
141.296,174.54,180.6,56.45,12.0,3.0,0.04,180.6
141.393,176.68,180.6,29.17,12.0,3.0,0.04,180.6
141.493,178.49,180.6,22.57,12.0,3.0,0.04,180.6
141.593,179.4,180.6,20.76,12.0,3.0,0.04,180.6
141.693,179.82,180.6,21.98,12.0,3.0,0.04,180.6
141.792,180.2,180.6,18.91,12.0,3.0,0.04,180.6
141.893,180.51,180.6,16.82,12.0,3.0,0.04,180.6
141.995,181.13,180.6,6.52,12.0,3.0,0.04,180.6
142.093,183.24,180.6,-30.38,12.0,3.0,0.04,180.6
142.192,185.91,180.6,-61.73,12.0,3.0,0.04,180.6
142.292,181.94,180.6,-20.79,12.0,3.0,0.04,180.6
