Time,Pitch,SetPitch,ControlSignal,Kp,1/Ti,Td,UPRIGHT
0.0,180.95,180.0,-8.47,12.0,3.0,0.04,180.0
0.0,180.63,180.0,-25.18,12.0,3.0,0.04,180.0
0.0,180.14,180.0,10.02,12.0,3.0,0.04,180.0
0.0,180.71,180.0,-25.48,12.0,3.0,0.04,180.0
0.0,179.15,180.0,13.15,12.0,3.0,0.04,180.0
0.0,180.51,180.0,-15.94,12.0,3.0,0.04,180.0
0.0,178.37,180.0,21.5,12.0,3.0,0.04,180.0
0.0,180.68,180.0,-9.94,12.0,3.0,0.04,180.0
0.0,179.85,180.0,-2.68,12.0,3.0,0.04,180.0
0.0,179.98,180.0,11.63,12.0,3.0,0.04,180.0
0.0,180.48,180.0,-5.99,12.0,3.0,0.04,180.0
0.0,181.03,180.0,-10.61,12.0,3.0,0.04,180.0
0.0,179.33,180.0,11.31,12.0,3.0,0.04,180.0
0.0,180.59,180.0,0.91,12.0,3.0,0.04,180.0
0.0,179.76,180.0,-3.16,12.0,3.0,0.04,180.0
0.0,179.33,180.0,18.84,12.0,3.0,0.04,180.0
0.0,180.55,180.0,-21.57,12.0,3.0,0.04,180.0
0.0,179.48,180.0,2.73,12.0,3.0,0.04,180.0
0.0,180.58,180.0,-3.39,12.0,3.0,0.04,180.0
0.0,180.83,180.0,4.97,12.0,3.0,0.04,180.0
0.0,180.26,180.0,-15.4,12.0,3.0,0.04,180.0
0.0,179.43,180.0,23.19,12.0,3.0,0.04,180.0
0.0,179.47,180.0,-5.95,12.0,3.0,0.04,180.0
0.0,178.94,180.0,20.98,12.0,3.0,0.04,180.0
0.0,179.99,180.0,3.01,12.0,3.0,0.04,180.0
0.0,180.58,180.0,-13.19,12.0,3.0,0.04,180.0
0.0,179.82,180.0,10.65,12.0,3.0,0.04,180.0
0.0,181.26,180.0,-26.24,12.0,3.0,0.04,180.0
0.0,179.74,180.0,14.29,12.0,3.0,0.04,180.0
0.0,180.35,180.0,-15.92,12.0,3.0,0.04,180.0
0.0,179.36,180.0,25.27,12.0,3.0,0.04,180.0
0.0,180.53,180.0,-15.01,12.0,3.0,0.04,180.0
0.0,178.8,180.0,22.87,12.0,3.0,0.04,180.0
0.0,180.29,180.0,2.78,12.0,3.0,0.04,180.0
0.0,180.46,180.0,-4.35,12.0,3.0,0.04,180.0
0.0,179.14,180.0,18.19,12.0,3.0,0.04,180.0
0.0,181.83,180.0,-28.75,12.0,3.0,0.04,180.0
0.0,178.88,180.0,16.75,12.0,3.0,0.04,180.0
0.0,180.2,180.0,-4.65,12.0,3.0,0.04,180.0
0.0,179.41,180.0,-0.15,12.0,3.0,0.04,180.0
0.0,179.07,180.0,26.37,12.0,3.0,0.04,180.0
0.0,180.59,180.0,-12.97,12.0,3.0,0.04,180.0
0.0,180.34,180.0,-11.72,12.0,3.0,0.04,180.0
0.0,180.49,180.0,-0.51,12.0,3.0,0.04,180.0
0.0,179.95,180.0,-3.85,12.0,3.0,0.04,180.0
0.0,179.39,180.0,22.09,12.0,3.0,0.04,180.0
0.0,180.34,180.0,-9.27,12.0,3.0,0.04,180.0
0.0,179.19,180.0,19.6,12.0,3.0,0.04,180.0
0.0,180.85,180.0,-16.72,12.0,3.0,0.04,180.0
